,comp_name,job_addr,job_link,job_posted,job_srch,job_title
26,Build Colorado,Centennial,http://jobs.ourcareerpages.com/job/221638?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Carpenter 
27,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/180480?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Concrete Carpenter 
28,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/327705?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Driver 
29,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/334364?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Drywall/Framer/Carpenter/Insulator 
30,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/339620?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Structural Revit & BIM Design Technology Specialist 
31,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/339618?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,MEP Revit & BIM Design Technology Specialist 
32,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/339616?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Architectural Revit & BIM Design Technology Specialist 
33,Build Colorado,CENTENNIAL,http://jobs.ourcareerpages.com/job/323306?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Structures Estimator 
34,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/263572?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Equipment Operator 
35,Build Colorado,Aurora,http://jobs.ourcareerpages.com/job/332722?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Estimating Coordinator 
36,Build Colorado,Aurora,http://jobs.ourcareerpages.com/job/314911?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Senior Estimator 
37,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/262699?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,"Senior Estimator Landscape, Irrigation, Reclamation, Earthwork/Civil "
38,Build Colorado,Centennial,http://jobs.ourcareerpages.com/job/151677?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer *Apply now for future opportunities* 
39,Build Colorado,Centennial,http://jobs.ourcareerpages.com/job/145831?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer Concrete Finisher 
40,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/328607?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Finisher/Taper/Texture Applicator 
41,Build Colorado,Thornton,http://jobs.ourcareerpages.com/job/289279?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,General Foreman Sheet metal / HVAC 
42,Build Colorado,Thornton,http://jobs.ourcareerpages.com/job/289277?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,General Foreman Plumber 
43,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/262470?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Landscape Irrigation Foreman 
44,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/262591?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Landscape Irrigation Technician 
45,Build Colorado,Greeley,http://jobs.ourcareerpages.com/job/325157?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer Greeley 
46,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/320925?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer Denver- Fort Collins 
47,Build Colorado,GOLDEN,http://jobs.ourcareerpages.com/job/320913?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer Dirt 
48,Build Colorado,Rifle,http://jobs.ourcareerpages.com/job/311484?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,"Laborer Rifle, Colorado "
49,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/271628?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Landscape & Reclamation Laborer 
50,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/162202?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Architectural Products Project Manager 
51,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/156293?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Estimator-Masonry and Concrete Restoration 
52,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/328341?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Assistant Maintenance Mechanic 
53,Build Colorado,Frederick,http://jobs.ourcareerpages.com/job/324628?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Small Engine Mechanic Equipment Yard 
54,Build Colorado,Frederick,http://jobs.ourcareerpages.com/job/324623?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer Equipment Yard 
55,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/336522?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Earthwork Operator 
56,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/336532?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Utilities Pipelayer/Topman 
57,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/329584?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Utilities Operator 
58,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/320917?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Heavy Equipment Operator Denver- Fort Collins 
59,Build Colorado,Olympia,http://jobs.ourcareerpages.com/job/317895?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Construction Laborer & Operator for Specialty Concrete Contractor Apprentice and Journeyman 
60,Build Colorado,Castle Rock,http://jobs.ourcareerpages.com/job/338399?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Office Manager 
61,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/338236?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Engineer Colorado 
62,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/337972?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Utilities Laborer 
63,Build Colorado,Eagle,http://jobs.ourcareerpages.com/job/337896?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Finish Carpentry Foreman Mountains 
64,Build Colorado,Lakewood,http://jobs.ourcareerpages.com/job/337895?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Finish Carpentry Foreman Denver 
65,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/336671?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Laborer 
66,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/334208?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Receptionist 
67,Build Colorado,Castle Rock,http://jobs.ourcareerpages.com/job/333875?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Engineer 
68,Build Colorado,Castle Rock,http://jobs.ourcareerpages.com/job/333861?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Estimator (Corporate Position) 
69,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/333782?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Site Superintendent 
70,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/330691?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Iron worker/ Foreman 
71,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/329217?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,HVAC Service Technician Western Slope 
72,Build Colorado,Glenwood Springs,http://jobs.ourcareerpages.com/job/328949?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Estimator 
73,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/326421?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Coordinator / Administrative Assistant 
74,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/325413?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Site Safety Coordinator 
75,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/325047?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,CDL Driver/Equipment Operator 
76,Build Colorado,Brighton,http://jobs.ourcareerpages.com/job/322655?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Skilled Laborers (IMMEDIATE HIRE) 
77,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/322477?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,"Project Engineer (Basin, Wyoming) "
78,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/318971?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Superintendent 
79,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/313658?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sheet Metal Shop Journeyman 
80,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/313634?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,CDL Class A Drivers 
81,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/301152?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,BIM Engineer 
82,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/300464?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,"Carpenter Foreman (Denver, Colorado) "
83,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/292293?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sr. Plumbing Detailer 
84,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/292291?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sr. HVAC Piping Detailer 
85,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/292289?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sr. HVAC Detailer 
86,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/289697?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Future Opening: Pre-Construction Project Manager 
87,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/288052?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,VP Operations *35 yr old Premier Environmental Contracting Company* 
88,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/288012?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,"Project Manager Commercial Landscape, Irrigation, Earthwork/Civil "
89,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283436?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Total Plumbing and Heating Residential Plumber 
90,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283435?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Total Plumbing and Heating HVAC / Hydronic Service Technician 
91,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/283430?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Total Plumbing and Heating Drain Technician 
92,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283427?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Virtual Construction Total Station Layout / HVAC Detailer 
93,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283424?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Pipefitting Journeyman 
94,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283423?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Pipefitting Apprentice 
95,Build Colorado,Colorado Springs,http://jobs.ourcareerpages.com/job/283421?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Pipefitting Journeyman 
96,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283419?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sheet Metal Journeyman Western Slope 
97,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283418?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sheet Metal Apprentice Western Slope 
98,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283416?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Manager Western Slope 
99,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283414?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Plumbing Journeyman Western Slope 
100,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283412?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Plumbing Apprentice Western Slope 
101,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283409?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Pipefitting Apprentice Western Slope 
102,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283408?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,HVAC Detailer 
103,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283407?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Estimator 
104,Build Colorado,Avon,http://jobs.ourcareerpages.com/job/283405?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Pipefitting Journeyman Western Slope 
105,Build Colorado,Colorado Springs,http://jobs.ourcareerpages.com/job/283383?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Service Account Manager South Region 
106,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283381?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Service Account Manager North Region 
107,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283379?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Service Account Manager Denver Metro 
108,Build Colorado,Westminster,http://jobs.ourcareerpages.com/job/283377?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,HVAC Service Technician 
109,Build Colorado,Colorado Springs,http://jobs.ourcareerpages.com/job/283374?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,HVAC Service Technician 
110,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/244310?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Senior Estimator 
111,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/244305?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Future Opening: Field Laborer 
112,Build Colorado,Englewood,http://jobs.ourcareerpages.com/job/244303?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Future Opening: Field Carpenter 
113,Build Colorado,Fort Collins,http://jobs.ourcareerpages.com/job/244274?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Senior Project Estimator 
114,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/227371?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Construction Careers Now! Instructor 
115,Build Colorado,Wheat Ridge,http://jobs.ourcareerpages.com/job/170924?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Caulking/Waterproofing Journeyman 
116,Build Colorado,Commerce City,http://jobs.ourcareerpages.com/job/167306?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Sitework Field Superintendents 
117,Build Colorado,Aurora,http://jobs.ourcareerpages.com/job/164936?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Form Carpenter 
118,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/163389?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Assistant Project Superintendent Precast/Prestressed & Tilt-up Concrete Building Projects 
119,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/163388?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Superintendent Precast/Prestressed & Tilt-up Concrete Building Projects 
120,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/160603?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,SEALCOAT & CRACK SEAL FOREMAN/LABORERS 
121,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/160602?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Infrared Laborers 
122,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/160600?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,PAVING CREW OPERATORS & LABORERS 
123,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/160011?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Manager II 
124,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/159970?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Journeyman Electrician 
125,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/158036?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Waterproofing Technician 
126,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/157802?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Chief Electrical Estimator 
127,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/157750?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Concrete Foreman for Decorative Concrete 
128,Build Colorado,Gypsum,http://jobs.ourcareerpages.com/job/142179?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Plaster Site Superintedent 
129,Build Colorado,Fort Collins,http://jobs.ourcareerpages.com/job/141026?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Heath Construction Senior Estimator 
130,Build Colorado,Henderson,http://jobs.ourcareerpages.com/job/138634?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Carpenter 
131,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/136117?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Project Manager 
132,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/136066?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Estimator 
133,Build Colorado,Fort Collins,http://jobs.ourcareerpages.com/job/132021?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Heath Construction Estimator 
134,Build Colorado,Denver,http://jobs.ourcareerpages.com/job/126470?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Conrete Finisher 
135,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/123001?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Asphalt Plant Operator 
136,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/123000?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Heavy Equipment Operator 
137,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/122998?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Equipment Mechanic 
138,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/122984?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Asphalt Paving Personnel / Laborer 
139,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/122926?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Truck Driver CDL Required 
140,Build Colorado,Golden,http://jobs.ourcareerpages.com/job/122889?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Asphalt Paving Supervisor 
141,Build Colorado,Vail,http://jobs.ourcareerpages.com/job/122854?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Concrete Finisher 
142,Build Colorado,Aspen,http://jobs.ourcareerpages.com/job/122852?source=AGC-CO&jobFeedCode=AGC-CO&returnURL=https://www.buildcolorado.com/,,Construction,Stone Masons 
